dif_lifespan,mass,exercise,alcohol,sugar,bmi,smoking few,smoking some,smoking more,smoking alot,smoking most
0.8999999999999915,91.7,4.7,1.0,7.6,21.820345032718624,False,True,False,False,False
-0.7999999999999972,58.4,2.9,0.8,26.0,19.069387755102042,False,True,False,False,False
-6.400000000000006,123.4,1.5,0.7,34.4,48.20312499999999,False,False,False,True,False
-1.5999999999999943,95.7,2.7,0.6,20.0,33.907312925170075,False,False,False,True,False
-3.6999999999999886,100.7,3.1,4.7,30.4,24.436409522191763,False,False,False,False,True
-4.299999999999997,76.3,3.6,0.7,31.2,28.717678497497083,False,False,False,True,False
-5.700000000000003,155.0,2.2,4.7,30.8,43.8546853779991,False,False,True,False,False
-0.20000000000000284,59.2,1.5,0.8,27.2,20.727565561429927,False,False,True,False,False
-3.8999999999999915,94.5,1.1,0.5,10.4,27.611395178962745,False,False,False,True,False
-4.0,120.5,1.9,5.6,8.0,34.45909233892876,False,True,False,False,False
0.5,62.7,3.4,1.1,34.0,16.659581251992773,False,True,False,False,False
-0.5,90.4,2.1,2.3,23.2,30.20481806943099,True,False,False,False,False
-2.1000000000000085,69.1,3.2,0.7,45.2,20.409971644612472,False,True,False,False,False
-5.099999999999994,120.1,0.4,0.6,20.4,30.025,False,False,False,True,False
-4.5,63.1,2.4,0.4,42.8,19.260706327645675,False,False,True,False,False
-1.6000000000000085,144.4,2.0,0.3,34.8,40.424400212760006,True,False,False,False,False
1.0999999999999943,66.1,2.2,1.2,51.2,20.176429290925185,True,False,False,False,False
-1.0,55.9,3.8,3.8,28.8,15.985587234407616,False,True,False,False,False
-0.09999999999999432,84.8,2.3,0.3,22.4,22.7657118311901,False,True,False,False,False
-3.799999999999997,50.4,0.5,1.0,40.8,11.320500437995554,False,False,True,False,False
-3.0999999999999943,86.2,1.3,6.0,18.8,21.55,False,False,False,True,False
-5.0,56.9,1.4,5.3,41.6,16.446988091108796,False,False,False,True,False
-2.0999999999999943,73.4,1.6,1.3,31.6,25.397923875432532,False,True,False,False,False
-2.8999999999999915,76.6,2.9,0.4,28.0,22.873182238944125,False,False,False,True,False
-0.5999999999999943,101.6,4.3,5.8,12.8,41.74884944115713,True,False,False,False,False
-0.5,111.5,3.5,0.4,13.2,33.29451461673982,False,False,False,True,False
-2.200000000000003,53.2,1.9,0.4,17.6,17.371428571428574,False,False,True,False,False
-7.599999999999994,136.3,3.7,1.4,20.4,48.87231524974005,False,False,False,True,False
-6.0,111.8,1.7,5.5,25.6,27.672582361822734,False,False,False,True,False
0.9000000000000057,120.5,3.4,1.6,18.8,32.01721755765757,False,True,False,False,False
-4.0,63.8,2.0,5.7,40.8,16.27384960718294,False,True,False,False,False
-0.7000000000000028,91.6,3.1,0.9,23.6,27.35226492281047,False,False,True,False,False
-0.5,85.1,2.5,1.3,34.4,22.84625090606459,False,True,False,False,False
-5.300000000000011,61.3,2.0,1.4,15.2,17.160773774530387,False,False,False,True,False
0.7999999999999972,88.9,3.3,0.5,22.0,32.26157642618668,True,False,False,False,False
-3.700000000000003,87.8,1.2,0.5,22.4,27.402390686932367,False,False,True,False,False
-0.8999999999999915,73.1,2.4,4.5,18.8,25.294117647058826,True,False,False,False,False
1.7999999999999972,109.7,5.0,0.2,37.2,37.958477508650525,True,False,False,False,False
3.0,107.1,3.6,0.8,14.0,25.735294117647058,True,False,False,False,False
-2.799999999999997,69.5,3.4,5.2,28.0,19.051012856007237,False,False,True,False,False
-0.09999999999999432,59.9,1.7,1.4,15.2,23.398437499999996,True,False,False,False,False
-3.5,112.0,3.2,4.3,14.4,36.99299775399656,False,False,True,False,False
-2.1000000000000085,113.5,2.5,1.3,30.4,27.007733491969066,False,False,True,False,False
-4.0,86.8,0.2,1.4,10.0,27.09029056521332,False,False,True,False,False
0.7999999999999972,104.1,4.9,5.0,42.0,28.535401990077027,True,False,False,False,False
-1.6000000000000085,59.2,1.7,5.8,17.6,24.017201509189015,False,True,False,False,False
0.20000000000000284,102.2,2.1,1.9,33.2,32.25602827925767,True,False,False,False,False
-1.2999999999999972,60.0,2.2,2.0,22.4,17.531044558071585,False,True,False,False,False
-3.9000000000000057,69.5,2.5,1.8,9.2,23.221624511343514,False,False,False,True,False
-0.20000000000000284,95.7,0.8,0.2,20.4,26.790963298899808,True,False,False,False,False
-2.799999999999997,102.6,0.8,3.9,28.4,22.61456060305495,True,False,False,False,False
-5.0,66.1,2.0,2.6,42.4,16.525,False,False,False,False,True
0.30000000000001137,60.6,2.3,0.9,18.8,16.268893124647644,False,True,False,False,False
-2.5,119.6,4.9,0.3,27.6,34.5704705746329,False,False,False,True,False
-12.299999999999997,158.0,1.9,1.8,26.8,64.09996348736257,False,False,True,False,False
-3.6999999999999886,112.9,3.5,0.7,31.2,39.06574394463669,False,False,True,False,False
0.20000000000000284,78.2,4.3,2.6,10.0,25.53469387755102,False,False,True,False,False
-0.30000000000001137,88.8,3.4,1.2,28.0,31.840510595575317,False,True,False,False,False
-0.8999999999999915,86.1,4.2,5.0,40.8,22.642998027613412,False,True,False,False,False
-1.6999999999999886,66.9,1.2,2.5,48.4,19.131230518459205,False,True,False,False,False
0.0,56.0,2.8,3.3,23.6,17.28395061728395,True,False,False,False,False
-6.799999999999997,153.9,3.0,4.4,10.8,55.849905646683126,False,False,True,False,False
2.0,51.5,3.0,5.2,33.2,18.689214690085645,True,False,False,False,False
-1.6000000000000085,79.0,1.9,0.4,14.4,27.33564013840831,False,False,False,True,False
-0.7000000000000028,93.0,2.3,0.7,9.6,31.435911303407252,False,True,False,False,False
0.4000000000000057,95.4,2.8,1.1,34.4,28.80086946021012,True,False,False,False,False
-0.7000000000000028,103.0,2.5,2.0,14.4,28.834579099129364,False,True,False,False,False
-1.2999999999999972,68.4,1.9,4.8,21.2,25.123966942148765,False,True,False,False,False
0.7999999999999972,65.2,1.9,0.8,12.0,19.901712401941335,True,False,False,False,False
0.10000000000000853,102.9,1.5,2.5,18.0,24.01456276692572,False,False,False,False,False
-0.7999999999999972,82.7,1.7,5.0,40.8,23.398596650067905,True,False,False,False,False
-2.5,58.2,1.7,5.3,7.6,14.123128442815894,False,False,False,True,False
-3.700000000000003,103.2,2.2,0.1,35.2,37.00383663810104,False,False,True,False,False
-3.5,64.7,2.0,3.8,38.8,18.502101861648885,False,False,True,False,False
2.8999999999999915,120.1,5.0,0.7,23.6,26.47181996517446,True,False,False,False,False
-5.0,145.9,1.9,3.5,37.6,52.314532611423864,True,False,False,False,False
-4.5,104.6,1.6,0.2,18.8,25.38280472712272,False,False,False,False,True
-6.099999999999994,115.6,2.6,4.1,25.6,34.51879721699662,False,False,False,True,False
-2.6999999999999957,98.9,4.0,5.4,18.4,27.982118605703942,False,False,True,False,False
-1.7000000000000028,117.4,2.3,0.2,26.4,34.302410518626736,False,False,True,False,False
-3.8999999999999915,81.4,1.2,5.2,24.8,25.982316703373872,False,True,False,False,False
0.6999999999999886,74.4,5.0,0.5,36.0,17.3632990268151,False,True,False,False,False
-5.3999999999999915,135.3,0.9,4.8,27.2,35.949622701668616,False,False,False,False,True
-2.4000000000000057,78.1,3.1,3.0,15.2,22.097102761430513,False,False,False,True,False
-5.799999999999997,145.1,1.6,3.9,24.0,46.31491589262344,False,False,False,True,False
2.8999999999999915,61.4,3.1,0.4,14.0,18.334378452626233,True,False,False,False,False
-4.200000000000003,83.5,1.8,4.4,30.8,26.65262217115133,False,False,True,False,False
-4.200000000000003,132.1,1.0,0.8,17.2,46.251881936906976,False,True,False,False,False
-1.2999999999999972,90.3,3.8,1.8,34.4,25.279247501469722,False,False,True,False,False
-3.5999999999999943,115.0,2.2,4.7,21.2,39.328340344037485,False,True,False,False,False
3.0,72.6,3.7,0.8,8.4,21.678760189913103,True,False,False,False,False
1.3999999999999915,56.4,4.1,5.4,38.4,14.1,True,False,False,False,False
-0.20000000000000284,111.6,2.3,0.8,14.4,37.28824885562498,True,False,False,False,False
0.6999999999999886,77.9,3.0,4.0,47.6,20.698267616112236,True,False,False,False,False
-1.7000000000000028,120.0,0.2,0.7,34.0,35.06208911614317,True,False,False,False,False
-2.0,88.2,3.2,1.1,13.2,32.79298036882808,False,False,True,False,False
-1.5,76.5,5.1,0.6,38.8,25.56049316716228,False,False,False,False,True
-5.200000000000003,85.7,1.1,4.9,31.6,32.25563626783094,False,False,False,True,False
0.19999999999998863,96.6,4.1,4.2,12.8,30.83405151776309,True,False,False,False,False
2.0999999999999943,112.7,4.5,2.8,34.0,35.97306010405694,True,False,False,False,False
-6.6000000000000085,110.8,1.0,1.1,28.0,29.745764986979516,False,False,False,False,True
-4.0,76.0,2.4,0.3,41.2,21.7335354170837,False,False,False,True,False
-1.8000000000000114,56.5,1.6,1.4,10.0,12.811791383219955,False,False,True,False,False
-2.799999999999997,77.3,2.7,1.4,12.4,19.91806024375789,False,False,True,False,False
-0.29999999999999716,122.7,2.4,5.3,10.0,33.63394643787177,True,False,False,False,False
-6.3999999999999915,90.3,3.1,4.5,29.2,21.279102648694504,False,False,False,True,False
-1.7000000000000028,88.4,1.6,2.8,28.8,21.24183006535948,False,True,False,False,False
-2.799999999999997,89.6,1.6,5.0,16.4,27.654320987654316,False,False,True,False,False
-6.6000000000000085,115.7,1.4,4.2,18.0,48.15816857440166,False,False,True,False,False
-2.200000000000003,64.6,1.9,2.7,32.4,15.676187240651316,False,False,True,False,False
-2.1000000000000085,85.6,2.3,0.8,12.0,26.41975308641975,False,False,False,True,False
-1.9000000000000057,65.0,2.8,2.9,20.4,19.840664204389366,False,False,True,False,False
-1.6000000000000085,98.7,2.7,4.4,35.2,31.151369776543365,False,True,False,False,False
-0.5999999999999943,125.1,1.5,2.9,21.2,38.61111111111111,True,False,False,False,False
0.7000000000000028,85.4,2.3,3.2,31.6,22.0052049782267,True,False,False,False,False
0.09999999999999432,72.8,3.7,1.1,16.8,19.343182059730047,False,True,False,False,False
-4.199999999999989,139.7,1.5,3.0,22.0,47.22147106544078,True,False,False,False,False
-5.900000000000006,105.7,3.0,1.7,24.8,40.777747772076694,False,False,False,False,True
0.7999999999999972,52.7,1.6,0.3,9.6,13.859303090072322,True,False,False,False,False
-5.700000000000003,67.0,3.2,5.0,13.6,18.36572462377676,False,False,False,False,True
-2.9000000000000057,97.3,2.2,1.2,42.8,35.739210284664836,False,True,False,False,False
-1.3000000000000114,102.3,2.5,0.5,13.2,26.90335305719921,False,False,True,False,False
-3.5,84.3,1.0,0.2,28.4,23.35180055401662,False,False,True,False,False
-1.8999999999999915,84.2,0.7,1.8,29.2,23.08050766152244,False,False,True,False,False
-5.699999999999989,108.4,0.9,1.4,21.6,35.80393711190382,False,False,True,False,False
-1.5,57.8,1.5,0.4,37.2,14.026062267951179,False,True,False,False,False
1.3999999999999915,52.8,4.8,0.7,28.0,20.118884316415176,True,False,False,False,False
-0.3999999999999915,115.1,3.1,0.3,34.0,38.457683183534364,True,False,False,False,False
2.0999999999999943,71.9,3.4,0.4,37.6,24.588762354228656,False,False,False,False,False
-0.19999999999998863,52.1,3.4,5.2,39.6,15.059544456006472,True,False,False,False,False
-0.19999999999998863,55.2,1.7,6.0,26.4,15.785409934513424,True,False,False,False,False
-2.799999999999997,141.5,1.9,0.3,12.0,35.73142092371405,False,True,False,False,False
-6.300000000000011,112.6,0.8,4.3,41.6,39.424389902314346,False,True,False,False,False
-7.099999999999994,58.1,1.2,1.6,26.0,18.33733114505744,False,False,False,True,False
-0.9000000000000057,86.9,0.6,1.2,19.2,22.85338593030901,True,False,False,False,False
-4.900000000000006,55.4,3.8,4.8,31.2,23.05931321540062,False,False,False,False,True
-0.10000000000000853,62.6,3.8,0.7,28.4,20.209194214876035,False,False,True,False,False
-3.0,104.1,0.4,0.8,26.4,25.014417531718568,False,False,False,True,False
-1.0,137.5,2.3,0.5,36.4,36.53416941226485,True,False,False,False,False
-4.099999999999994,53.4,1.2,0.8,33.6,13.217494616469892,False,False,True,False,False
0.29999999999999716,74.5,2.0,1.1,52.8,18.81265624605439,True,False,False,False,False
-5.0,97.6,1.0,2.2,12.8,29.79152040536003,False,False,False,True,False
-5.200000000000003,65.7,1.7,4.2,38.8,22.733564013840834,False,False,False,False,True
-3.8000000000000114,66.7,0.1,0.7,34.0,20.58641975308642,False,False,True,False,False
-0.7999999999999972,59.4,1.8,0.5,26.8,17.932616833715734,False,True,False,False,False
-4.299999999999997,161.3,1.6,1.7,27.2,44.681440443213305,False,False,True,False,False
-0.8000000000000114,75.9,3.1,1.4,25.6,18.06067816775729,False,False,True,False,False
-4.5,104.7,2.1,4.4,14.8,28.699871165812343,False,False,False,True,False
-0.4000000000000057,141.0,1.3,1.3,21.2,35.25,True,False,False,False,False
0.3999999999999915,88.0,2.4,5.1,40.4,23.624795296518027,False,False,False,False,False
0.7000000000000028,75.7,4.8,1.2,13.6,25.003302946228036,False,False,True,False,False
0.5,108.7,3.5,0.8,11.2,35.091683884297524,True,False,False,False,False
-0.7000000000000028,104.0,3.3,0.6,6.0,33.95918367346939,False,True,False,False,False
-1.2000000000000028,83.2,5.0,5.1,35.6,25.679012345679013,False,False,True,False,False
-1.3999999999999915,50.7,1.3,4.8,11.6,16.367510330578515,True,False,False,False,False
-1.7999999999999972,112.9,2.3,4.5,39.6,31.606058061084518,True,False,False,False,False
-4.400000000000006,123.9,1.5,5.9,28.4,28.364735239577854,False,False,True,False,False
-3.6000000000000085,92.8,3.7,4.8,22.0,25.706371191135734,False,False,False,False,True
-3.3999999999999915,98.4,1.0,5.7,23.6,23.18785936469036,False,True,False,False,False
-6.099999999999994,136.1,2.8,0.3,27.2,31.45802514792899,False,False,False,False,True
-1.7000000000000028,81.4,2.0,0.2,38.0,24.306488697781358,False,False,True,False,False
-0.4000000000000057,57.3,3.5,0.7,15.2,19.14531056834508,False,True,False,False,False
-1.0,124.4,2.5,5.2,24.4,38.82525514184951,True,False,False,False,False
-1.8999999999999915,61.4,2.3,4.5,16.0,24.595417401057517,False,True,False,False,False
-0.30000000000001137,79.5,4.8,3.6,26.8,21.792165784929143,True,False,False,False,False
-1.0,84.9,1.4,1.7,19.2,22.558188968009354,True,False,False,False,False
-3.200000000000003,107.9,1.9,0.4,37.2,30.855900940833305,False,False,False,True,False
-1.0999999999999943,98.9,1.8,5.2,36.8,22.859652366863905,True,False,False,False,False
0.6999999999999886,83.9,2.0,5.0,6.8,25.609718873050276,True,False,False,False,False
1.5,62.5,2.1,0.8,7.6,15.16658982261157,True,False,False,False,False
0.5999999999999943,112.6,1.6,1.1,14.4,26.7935752528257,True,False,False,False,False
-1.7999999999999972,82.2,3.6,5.5,19.2,26.53667355371901,False,False,True,False,False
-2.5,96.6,2.2,0.6,20.0,30.83405151776309,False,False,True,False,False
-1.3999999999999915,135.2,1.3,2.2,20.4,38.66281563670679,True,False,False,False,False
-0.4000000000000057,90.0,3.5,2.4,20.8,30.778701138811947,False,True,False,False,False
2.0,114.4,4.1,0.3,6.8,37.78570484872506,True,False,False,False,False
-5.599999999999994,119.4,1.3,4.3,31.6,31.40039447731756,False,False,True,False,False
-3.700000000000003,70.2,0.5,0.0,18.4,20.962106960494488,False,False,True,False,False
-5.5,129.6,0.6,1.6,12.4,48.18560380725759,False,False,True,False,False
-5.200000000000003,70.5,1.3,2.7,33.6,24.684009663527192,False,False,False,False,True
-5.900000000000006,70.7,0.4,4.0,31.2,25.350496611567287,False,False,False,True,False
-3.5,103.1,1.5,2.8,8.4,30.452504725897917,False,False,False,True,False
-2.3999999999999915,160.6,2.2,4.1,24.0,48.48448255041661,True,False,False,False,False
-3.3000000000000114,90.8,1.1,0.4,18.4,23.396634801205906,False,False,False,True,False
-1.9000000000000057,98.7,2.0,3.7,23.6,36.69690660321238,True,False,False,False,False
0.4000000000000057,62.2,1.1,0.9,9.6,17.049971217894246,True,False,False,False,False
-0.5999999999999943,95.0,4.5,2.3,24.0,23.989293199666673,False,False,True,False,False
-4.400000000000006,121.2,2.4,0.9,20.0,36.19098808564006,False,False,False,False,True
-2.6000000000000085,74.6,1.5,3.8,27.6,20.449000849757407,False,False,True,False,False
-3.0,101.6,1.9,2.5,31.2,42.84027660651037,False,True,False,False,False
-10.5,154.3,2.2,5.2,9.6,52.156571119524074,False,False,False,True,False
0.9000000000000057,124.4,3.0,0.1,18.4,39.70761913881707,True,False,False,False,False
0.0,68.8,2.0,1.2,28.4,19.674568903886296,True,False,False,False,False
-3.799999999999997,126.5,2.4,0.2,22.4,44.291166275690635,False,False,True,False,False
-4.699999999999989,57.1,2.6,2.8,38.0,19.078485749607403,False,False,False,True,False
2.1999999999999886,63.6,3.3,0.5,13.6,14.987274955226695,True,False,False,False,False
-2.5,60.8,2.0,4.2,18.0,19.853061224489796,False,False,False,True,False
-1.5,72.3,2.1,1.7,22.0,22.56483880028713,False,True,False,False,False
-4.0,55.7,1.0,0.8,30.4,15.268221814095009,False,False,False,True,False
-5.6000000000000085,98.2,2.3,5.9,8.0,29.64617799782635,False,False,False,False,True
-1.5,57.9,1.5,2.0,42.0,17.673453191294527,True,False,False,False,False
-1.5999999999999943,115.6,3.6,1.1,30.4,27.507436049970256,False,False,False,True,False
-0.7999999999999972,156.3,3.4,1.5,16.0,47.18633015336312,True,False,False,False,False
-1.4000000000000057,149.0,1.4,1.2,19.2,43.06856283963464,True,False,False,False,False
0.10000000000000853,103.3,1.4,0.9,15.6,26.617537169213325,True,False,False,False,False
-4.300000000000011,67.4,0.7,3.7,3.2,20.80246913580247,False,False,False,True,False
-1.3999999999999915,123.5,1.9,1.3,41.2,29.387269482450925,False,True,False,False,False
1.2000000000000028,109.7,2.8,1.4,32.8,30.070447630273293,False,True,False,False,False
-1.6000000000000085,58.3,4.1,0.8,26.0,15.175968346522282,False,False,False,False,True
0.29999999999999716,112.0,5.1,1.7,11.2,31.354105428179505,False,False,True,False,False
-5.199999999999989,128.8,1.2,0.4,30.8,34.22255287490701,False,False,False,True,False
-0.20000000000000284,89.5,5.5,1.1,21.2,26.150474799123444,False,False,True,False,False
-4.3999999999999915,75.5,3.3,0.5,24.8,26.124567474048447,False,False,False,True,False
-1.0,89.0,3.1,3.2,16.8,24.39626106740495,False,False,True,False,False
-2.5999999999999943,68.8,1.6,0.7,29.2,21.960483896709118,False,False,True,False,False
-2.6000000000000085,54.9,3.3,3.8,24.8,15.369110607205846,False,False,False,True,False
-5.1000000000000085,108.9,0.5,0.3,24.4,37.242228377962455,False,False,True,False,False
-2.8999999999999915,111.5,1.2,3.9,18.4,33.29451461673982,True,False,False,False,False
-3.6000000000000085,72.3,0.6,0.4,36.4,26.556473829201103,False,False,True,False,False
-4.5,75.8,0.4,5.3,28.8,24.19483545596731,False,False,False,False,True
-1.2999999999999972,138.7,3.1,6.0,38.8,35.73913267541034,False,True,False,False,False
-1.7000000000000028,60.2,1.1,1.8,30.4,19.434400826446282,False,True,False,False,False
-0.10000000000000853,76.7,3.9,1.0,28.4,24.482109227871938,False,False,False,False,True
-5.6000000000000085,51.5,2.5,2.1,13.6,13.970269097222223,False,False,False,True,False
0.6000000000000085,55.4,4.0,0.9,29.6,16.910350721894936,True,False,False,False,False
0.7999999999999972,55.3,2.8,0.7,34.4,17.0679012345679,True,False,False,False,False
1.0,94.2,2.2,0.9,17.6,32.59515570934256,True,False,False,False,False
-1.7999999999999972,57.5,3.1,4.9,37.2,13.549816193797719,False,False,False,True,False
-4.200000000000003,55.6,1.7,0.5,46.4,14.040049493699653,False,False,True,False,False
1.2999999999999972,73.4,3.2,3.7,31.6,23.166266885494256,True,False,False,False,False
0.3999999999999915,99.7,3.4,0.4,27.2,33.31217214073307,True,False,False,False,False
0.29999999999999716,69.2,4.3,5.1,16.0,25.11249818551314,True,False,False,False,False
-1.9000000000000057,103.6,4.7,1.3,34.8,28.10329861111111,False,False,False,True,False
-1.7000000000000028,103.8,1.7,4.5,8.0,32.76101502335563,False,True,False,False,False
-0.7000000000000028,119.7,4.6,1.0,33.2,40.46106003244998,False,True,False,False,False
-4.0,69.9,3.3,4.2,50.0,23.35527414881887,False,False,False,False,True
-4.200000000000003,59.7,1.4,0.2,27.6,19.947208393197233,False,False,False,False,True
-1.0,112.0,1.8,0.7,13.6,36.15702479338843,True,False,False,False,False
-4.0,123.5,1.5,0.9,8.0,38.117283950617285,False,False,True,False,False
-1.2999999999999972,73.2,2.7,0.7,35.2,20.277008310249307,False,True,False,False,False
-0.5999999999999943,71.8,2.2,1.8,33.6,17.59631408685423,False,True,False,False,False
-1.8000000000000114,70.9,2.6,0.9,4.8,16.87091017251636,False,True,False,False,False
-2.1000000000000085,96.7,0.4,3.6,9.2,25.43063773833005,True,False,False,False,False
-3.0,79.1,1.1,1.8,33.6,18.283099112426033,False,True,False,False,False
-1.2999999999999972,125.9,1.5,0.9,34.4,38.858024691358025,True,False,False,False,False
-0.29999999999999716,54.0,0.1,0.7,11.6,18.042701059173375,True,False,False,False,False
-2.299999999999997,67.5,1.4,1.0,30.4,20.155872077398545,False,False,True,False,False
-0.4000000000000057,80.0,2.9,5.8,42.8,30.86300682844026,False,True,False,False,False
-3.0999999999999943,85.5,1.8,0.9,31.6,22.48520710059172,False,False,True,False,False
-3.3000000000000114,92.9,0.1,1.5,20.8,28.356887762888803,False,False,False,False,True
-3.4000000000000057,51.5,1.9,0.6,29.2,14.417289549564682,False,False,True,False,False
-4.700000000000003,99.2,0.7,0.6,15.2,33.14511009388887,False,False,True,False,False
-3.0,99.2,1.0,5.1,38.4,34.32525951557094,True,False,False,False,False
-3.299999999999997,104.9,1.7,0.9,14.4,25.964703843964266,False,False,True,False,False
-4.6000000000000085,86.5,1.8,5.8,30.4,29.93079584775087,False,True,False,False,False
-4.0,57.1,1.7,4.8,16.0,14.564840322416082,False,False,False,False,True
-3.0,66.8,3.2,0.9,40.4,23.114186851211073,False,False,False,True,False
-1.2999999999999972,94.0,2.0,2.7,23.6,30.00414951003862,False,False,False,True,False
-7.900000000000006,87.9,1.5,3.3,26.4,28.376807851239672,False,False,False,False,True
-3.0999999999999943,113.9,1.9,2.9,30.4,43.94120597199182,True,False,False,False,False
-3.9000000000000057,80.0,3.1,4.6,19.2,20.613775155247495,False,False,False,True,False
-1.7999999999999972,54.6,0.9,3.8,26.8,12.620192307692307,True,False,False,False,False
-4.0,59.4,0.4,3.3,16.4,17.544896030245745,False,False,False,True,False
-0.20000000000000284,106.5,2.3,4.2,17.2,28.889973958333336,True,False,False,False,False
-4.599999999999994,135.2,0.6,2.8,17.2,31.859741728720895,False,False,True,False,False
-0.6000000000000085,52.3,3.7,4.5,15.6,13.476255507743048,True,False,False,False,False
-3.1000000000000085,87.9,3.1,1.1,9.6,28.057071722685052,False,False,False,True,False
-5.099999999999994,116.9,2.3,0.5,30.8,28.649152043917265,False,False,False,False,True
0.20000000000000284,79.0,2.0,4.9,27.6,23.849776597029344,False,False,False,False,False
-3.3999999999999915,95.9,3.7,1.4,46.0,23.73703621197496,False,False,False,True,False
0.4000000000000057,80.1,4.9,5.1,24.4,22.423784328546233,False,False,True,False,False
2.799999999999997,100.0,3.5,1.8,10.8,26.298487836949377,False,False,False,False,False
3.200000000000003,78.7,4.6,0.6,16.0,21.12808397540874,False,True,False,False,False
-6.700000000000003,76.9,1.7,0.6,35.6,22.713846880907372,False,False,False,False,True
-0.7000000000000028,60.8,0.7,0.4,22.0,20.55164954029205,True,False,False,False,False
-3.5,73.4,0.4,4.1,24.0,23.166266885494256,False,True,False,False,False
-3.8000000000000114,62.8,0.6,4.1,28.8,16.686151557019876,False,True,False,False,False
-4.8999999999999915,76.3,2.2,4.2,18.0,18.885671146753797,False,False,False,True,False
-4.799999999999997,86.0,1.4,1.6,36.8,21.71662331759299,False,False,False,True,False
-1.8999999999999915,80.1,3.0,1.0,29.2,25.56736569951163,False,False,True,False,False
2.0999999999999943,64.4,3.0,1.8,19.2,19.657519611733466,True,False,False,False,False
-1.5,66.2,1.7,3.4,46.4,17.589541927941333,True,False,False,False,False
-2.8999999999999915,58.3,2.7,0.2,13.6,17.21999054820416,False,False,False,True,False
-1.5999999999999943,102.1,3.3,0.7,27.2,26.57746772178259,False,False,False,True,False
-6.799999999999997,108.2,2.8,0.9,38.0,33.027074875614296,False,False,False,True,False
0.10000000000000853,67.5,2.6,3.1,24.0,15.906305966632106,True,False,False,False,False
-2.5,66.5,3.1,4.2,22.4,15.519615393591451,False,False,True,False,False
-1.1000000000000085,54.2,2.9,0.4,34.8,16.00897920604915,False,True,False,False,False
-1.7999999999999972,83.9,3.1,4.0,44.8,25.329066537857745,False,True,False,False,False
-5.400000000000006,135.6,3.0,5.8,19.2,42.320776505102835,False,False,False,True,False
-3.9000000000000057,70.4,2.0,2.3,43.6,19.91851516523314,False,True,False,False,False
-1.0,110.4,0.3,5.6,31.2,27.878083886770536,True,False,False,False,False
0.29999999999999716,91.0,2.2,0.5,18.0,30.75987020010817,True,False,False,False,False
-4.299999999999997,73.0,1.2,0.3,19.6,16.090281910555667,False,False,False,False,True
0.3999999999999915,108.2,2.4,5.3,31.6,34.14972856962505,True,False,False,False,False
-2.1000000000000085,56.7,1.7,3.9,19.2,15.706371191135736,False,False,False,True,False
2.200000000000003,112.7,4.6,0.3,8.0,41.39577594123049,True,False,False,False,False
0.0,63.3,1.7,0.7,44.0,21.903114186851212,True,False,False,False,False
-1.0,82.3,0.8,4.4,20.0,25.40123456790123,False,True,False,False,False
-1.8999999999999915,76.8,3.6,1.7,51.2,25.6607303952688,False,True,False,False,False
-0.30000000000001137,105.4,2.4,4.1,26.0,32.53086419753086,True,False,False,False,False
2.8000000000000114,59.4,3.6,0.5,32.4,22.91578257011689,True,False,False,False,False
-0.29999999999999716,73.3,4.1,0.7,43.6,24.210595851499537,False,False,True,False,False
0.09999999999999432,107.7,2.5,0.3,29.2,30.150331737633326,False,False,False,False,True
-2.200000000000003,109.3,1.4,0.6,19.6,27.325,False,True,False,False,False
-5.0,98.0,3.3,0.4,36.4,38.28124999999999,False,False,False,False,True
0.0,111.8,3.5,5.7,33.6,34.50617283950617,True,False,False,False,False
2.299999999999997,74.7,4.2,1.0,35.2,18.675,True,False,False,False,False
-2.4000000000000057,102.3,2.6,1.4,11.6,28.337950138504155,False,False,True,False,False
-4.5,146.9,4.8,3.0,36.0,50.83044982698963,False,False,False,True,False
0.20000000000000284,65.1,2.1,1.8,27.2,18.817204301075265,True,False,False,False,False
-2.5,154.2,2.6,0.0,19.6,45.05478451424396,False,True,False,False,False
-3.5999999999999943,95.1,2.7,5.1,45.6,36.236854138088695,False,False,False,True,False
-6.599999999999994,105.0,1.6,0.5,23.6,33.13975508142911,False,False,False,True,False
-2.200000000000003,62.1,3.5,3.4,18.8,18.95546533988584,False,False,False,False,True
-2.0999999999999943,96.7,5.3,0.8,25.6,24.418575288502815,False,False,False,True,False
-4.599999999999994,68.0,1.1,4.0,29.6,17.882971729125575,False,False,True,False,False
-2.0,56.1,3.3,4.2,43.2,15.872566772295158,False,False,False,True,False
-5.299999999999997,90.8,2.1,1.8,32.4,32.557639212592775,False,False,True,False,False
-3.1000000000000085,138.9,2.0,4.1,24.8,49.80458245186274,True,False,False,False,False
-0.9000000000000057,124.1,2.4,0.5,23.2,35.11204164780444,True,False,False,False,False
-1.2999999999999972,115.7,2.3,4.4,29.6,40.03460207612457,True,False,False,False,False
-4.099999999999994,92.1,1.6,3.7,30.4,23.9743856726364,False,False,True,False,False
-4.599999999999994,101.9,0.7,0.4,20.8,28.227146814404435,False,False,False,False,True
-3.6000000000000085,102.5,4.4,4.3,21.2,27.80490451388889,False,False,False,False,True
-4.299999999999997,59.9,1.6,0.7,12.0,16.248914930555557,False,False,True,False,False
-0.7999999999999972,88.8,1.0,4.6,27.2,29.67021951952955,True,False,False,False,False
-3.8000000000000114,71.9,0.6,0.4,27.6,20.56106837484629,False,False,False,True,False
