dif_lifespan,mass,exercise,alcohol,sugar,bmi norm under,bmi norm over,smoking few,smoking some,smoking more,smoking alot,smoking most
-1.4000000000000057,75.5,1.7,0.2,24.4,-1.858681037712973,0.0,False,False,True,False,False
-3.5,57.2,1.7,0.7,28.8,-1.9662966816973082,0.0,False,False,False,True,False
-1.8000000000000114,135.1,2.9,3.6,31.2,0.0,16.697530864197525,True,False,False,False,False
2.0999999999999943,61.8,4.5,0.3,40.0,0.0,0.0,True,False,False,False,False
-4.299999999999997,66.3,1.5,1.3,30.8,0.0,0.0,False,False,False,False,True
-1.8999999999999915,69.7,1.8,1.3,10.0,0.0,0.0,False,False,False,True,False
-8.599999999999994,107.4,1.1,5.4,24.8,0.0,8.148148148148145,False,False,False,True,False
3.3999999999999915,87.2,3.5,0.0,14.8,0.0,9.062499999999993,False,False,False,False,False
-0.29999999999999716,87.2,2.3,1.3,24.4,0.0,0.0,True,False,False,False,False
0.7999999999999972,60.7,1.7,2.4,22.0,-5.120820383962615,0.0,True,False,False,False,False
-9.700000000000003,110.0,0.1,5.9,18.0,0.0,10.111238788343066,False,False,False,True,False
-1.4000000000000057,124.5,0.5,0.4,11.6,0.0,15.653061224489797,True,False,False,False,False
-0.8999999999999915,70.6,2.6,2.1,27.2,0.0,0.0,True,False,False,False,False
-0.09999999999999432,88.0,2.1,1.4,33.6,0.0,0.0,True,False,False,False,False
-1.4000000000000057,79.4,0.7,3.1,12.0,0.0,0.0,False,True,False,False,False
0.29999999999999716,107.8,1.8,0.5,23.2,0.0,1.9499999999999993,True,False,False,False,False
-6.6000000000000085,74.4,1.3,4.6,32.4,0.0,0.0,False,False,False,True,False
-2.0,100.9,0.7,0.5,24.0,0.0,0.0,False,False,True,False,False
-3.5,83.9,1.7,1.1,42.8,0.0,0.0,False,False,False,True,False
-0.5,120.4,2.6,1.6,24.0,0.0,17.155386716151405,True,False,False,False,False
-1.2000000000000028,80.3,2.8,5.3,18.0,0.0,0.0,False,False,True,False,False
-1.1000000000000085,62.7,1.4,1.2,10.0,-4.6799907425775285,0.0,False,True,False,False,False
0.0,67.9,1.7,1.3,39.2,0.0,0.0,True,False,False,False,False
-3.200000000000003,51.8,2.4,0.8,17.2,-3.19990548204159,0.0,False,False,True,False,False
-1.0,135.0,1.4,1.1,42.4,0.0,9.090048231105271,True,False,False,False,False
-1.7999999999999972,69.3,2.6,3.8,34.8,-0.4606413994169074,0.0,False,True,False,False,False
-5.099999999999994,155.8,4.4,0.8,13.6,0.0,16.396535232224473,False,False,False,True,False
-5.299999999999997,142.5,2.3,0.7,25.2,0.0,12.475345167652861,False,False,False,False,True
-0.30000000000001137,100.7,1.9,2.7,32.8,0.0,9.038669551108711,True,False,False,False,False
-0.7999999999999972,109.5,3.6,2.4,20.8,0.0,7.342863894139882,False,True,False,False,False
-0.6000000000000085,100.2,2.8,0.3,13.2,0.0,0.0,False,False,False,False,True
3.5,76.3,3.6,0.3,14.4,0.0,0.0,True,False,False,False,False
-4.400000000000006,93.4,1.7,5.1,18.8,0.0,11.484374999999993,False,False,True,False,False
-1.0,86.0,1.8,0.3,10.4,0.0,0.0,True,False,False,False,False
-5.199999999999989,132.5,2.5,0.9,39.6,0.0,14.136342155009451,False,False,True,False,False
-3.8999999999999915,85.0,1.7,3.9,12.0,0.0,3.7317468902109283,False,False,False,True,False
0.7000000000000028,72.6,1.9,4.2,16.0,0.0,0.0,True,False,False,False,False
-2.0,151.6,2.7,5.0,24.8,0.0,25.65321260316081,True,False,False,False,False
-4.299999999999997,133.7,2.1,1.9,36.8,0.0,16.265432098765423,False,False,True,False,False
-5.300000000000011,139.7,1.7,3.8,23.6,0.0,15.380390796623878,False,False,False,True,False
-1.6000000000000085,71.9,2.8,4.7,15.2,0.0,3.0859374999999964,False,False,True,False,False
-2.9000000000000057,98.3,1.5,0.4,30.0,0.0,6.734245867768596,False,False,True,False,False
-1.5,96.0,2.4,4.7,34.8,0.0,9.013605442176875,False,False,True,False,False
-2.5,86.1,1.4,0.2,21.6,0.0,0.0,False,False,False,True,False
-6.3999999999999915,58.6,2.2,4.0,34.8,-1.5616256214591289,0.0,False,False,False,False,True
0.4000000000000057,121.3,3.9,0.3,42.8,0.0,15.52925256440242,True,False,False,False,False
-1.9000000000000057,67.3,0.6,0.9,25.2,-0.43240086982200765,0.0,False,True,False,False,False
-2.0,65.2,2.0,3.5,20.4,-0.4390581717451525,0.0,False,False,True,False,False
0.5,93.6,3.8,4.8,47.6,0.0,0.0,True,False,False,False,False
-1.0999999999999943,142.2,3.1,0.9,23.6,0.0,25.987844669941552,True,False,False,False,False
-1.2000000000000028,66.6,1.5,5.8,29.2,-0.24392149338011748,0.0,True,False,False,False,False
0.20000000000000284,87.8,2.3,5.4,15.6,0.0,0.0,True,False,False,False,False
-5.5,94.4,2.0,0.1,46.4,0.0,0.0,False,False,False,False,True
-2.4000000000000057,68.0,1.4,2.3,17.2,0.0,0.0,False,True,False,False,False
-1.5,109.0,1.2,0.9,39.6,0.0,2.803285379042954,True,False,False,False,False
-5.0,64.4,1.0,5.2,13.2,-2.3999999999999986,0.0,False,False,False,False,True
-1.2000000000000028,61.5,3.2,4.5,22.0,0.0,0.0,False,True,False,False,False
-3.299999999999997,81.7,1.4,0.7,45.6,0.0,1.9850706830492797,False,False,True,False,False
2.0,78.8,4.3,0.6,12.8,0.0,0.0,False,True,False,False,False
-4.5,67.5,1.7,3.2,13.6,0.0,0.0,False,False,False,True,False
-2.6000000000000085,112.3,1.2,2.2,36.8,0.0,4.838452545435221,False,True,False,False,False
0.20000000000000284,125.6,3.9,0.4,24.8,0.0,7.037547189062337,True,False,False,False,False
-2.299999999999997,60.5,1.9,0.5,30.4,-1.7409972299168963,0.0,False,False,True,False,False
0.0,108.0,2.1,3.1,11.2,0.0,8.333333333333329,True,False,False,False,False
-5.6000000000000085,151.9,3.9,1.1,23.6,0.0,17.07756232686981,False,False,False,True,False
-0.09999999999999432,53.9,1.6,4.0,35.6,-2.7512783053323613,0.0,True,False,False,False,False
-5.5,125.7,2.6,0.2,10.4,0.0,18.49480968858132,False,False,False,True,False
-0.4000000000000057,84.9,3.1,5.8,54.0,0.0,3.697944835045977,True,False,False,False,False
0.4000000000000057,95.0,3.3,0.3,18.8,0.0,7.1119524067063296,True,False,False,False,False
-0.10000000000000853,104.6,2.0,0.4,24.4,0.0,9.548817545250358,True,False,False,False,False
-2.0,96.7,3.2,1.7,35.6,0.0,0.0,False,False,True,False,False
1.2000000000000028,84.8,1.7,0.4,23.2,0.0,0.0,True,False,False,False,False
-1.7000000000000028,105.7,3.1,1.6,19.2,0.0,10.316916702863445,False,False,False,True,False
0.4000000000000057,83.3,2.7,2.7,16.0,0.0,3.8235294117647065,True,False,False,False,False
-5.0,125.1,1.3,3.1,16.8,0.0,8.584794222663696,False,False,False,True,False
-1.4000000000000057,140.1,1.9,0.9,28.8,0.0,13.004557291666664,True,False,False,False,False
-0.8999999999999915,54.0,2.1,5.2,3.2,-5.396066393263604,0.0,True,False,False,False,False
-0.19999999999998863,53.2,2.1,0.7,8.8,-1.3254132231404938,0.0,False,True,False,False,False
0.4000000000000057,63.9,1.1,0.6,32.4,0.0,0.0,True,False,False,False,False
-0.29999999999999716,61.9,2.6,0.5,18.0,-0.4138056975894848,0.0,False,True,False,False,False
-5.799999999999997,120.3,1.4,3.9,34.4,0.0,18.65655392654957,False,False,False,True,False
-3.4000000000000057,128.6,2.0,5.6,23.2,0.0,15.136075653069504,True,False,False,False,False
-1.7999999999999972,50.2,3.3,0.6,28.4,-3.989651982888196,0.0,False,False,False,False,True
0.4000000000000057,83.4,4.7,1.0,33.2,0.0,5.633608815427003,False,True,False,False,False
-1.4000000000000057,78.6,1.9,6.0,8.8,0.0,0.9611573523583026,True,False,False,False,False
-0.29999999999999716,94.5,2.5,5.9,45.6,0.0,2.3152965660769986,True,False,False,False,False
2.0,62.2,2.8,2.0,8.4,0.0,0.0,True,False,False,False,False
-2.799999999999997,97.6,0.4,1.9,13.6,0.0,2.322863301699279,False,False,True,False,False
-2.6999999999999886,93.8,4.5,0.3,30.4,0.0,9.87507436049971,False,False,False,True,False
-1.3999999999999915,73.5,3.0,1.3,16.0,0.0,0.0,False,False,True,False,False
-4.6000000000000085,98.9,2.5,0.7,44.8,0.0,7.666138195270179,False,False,False,False,True
-2.5,87.5,2.5,2.3,47.2,0.0,0.8447542533081283,False,False,True,False,False
-4.800000000000011,115.5,1.1,1.6,6.8,0.0,6.994459833795016,False,False,False,True,False
1.4000000000000057,81.5,2.4,5.1,15.2,0.0,0.0,True,False,False,False,False
-0.7000000000000028,115.1,4.2,2.5,27.6,0.0,7.914867454030706,False,True,False,False,False
-1.3000000000000114,107.8,1.7,0.5,25.6,0.0,3.9403742382345825,False,False,False,True,False
1.0999999999999943,87.5,5.0,3.9,19.6,0.0,0.0,False,False,True,False,False
-4.099999999999994,84.8,2.0,0.6,53.2,0.0,4.000376184125031,False,False,False,True,False
0.0,110.9,4.2,0.5,28.4,0.0,9.61190349864237,False,False,False,True,False
-4.799999999999997,124.9,1.9,1.6,16.8,0.0,13.98130520270903,False,False,False,True,False
-2.6000000000000085,127.0,0.8,0.5,28.0,0.0,9.094875030202154,False,True,False,False,False
-6.400000000000006,89.5,0.7,5.4,3.2,0.0,4.224489795918366,False,False,False,True,False
-3.299999999999997,85.7,0.8,1.7,13.6,0.0,3.9683612763656058,False,True,False,False,False
-2.6000000000000085,63.6,0.6,0.6,46.4,-4.214606590148469,0.0,False,False,True,False,False
-0.7000000000000028,109.9,2.9,3.3,37.2,0.0,5.76621595140114,True,False,False,False,False
-3.4000000000000057,61.0,1.7,3.1,22.8,0.0,0.0,False,True,False,False,False
0.5999999999999943,76.9,4.1,4.4,15.2,0.0,0.11020408163265571,True,False,False,False,False
-7.800000000000011,114.2,2.0,4.3,38.4,0.0,15.462018140589578,False,False,False,False,True
0.7999999999999972,114.3,1.9,0.4,32.4,0.0,6.331377977577368,True,False,False,False,False
0.4000000000000057,101.7,1.5,0.6,19.6,0.0,5.368180596613811,True,False,False,False,False
0.20000000000000284,113.5,3.7,1.2,16.0,0.0,2.542527117862612,False,True,False,False,False
-0.20000000000000284,147.0,3.3,0.7,27.2,0.0,13.658777120315584,True,False,False,False,False
-8.0,133.1,0.4,5.6,29.6,0.0,16.08024691358024,False,False,False,True,False
1.6000000000000085,57.5,3.6,0.5,34.8,-2.0568646515485156,0.0,False,True,False,False,False
-4.799999999999997,50.1,1.0,3.5,19.2,0.0,0.0,False,False,False,False,True
-1.2999999999999972,100.7,1.6,0.6,18.4,0.0,0.0,False,True,False,False,False
-2.799999999999997,103.7,2.7,0.5,18.0,0.0,0.0,False,False,False,False,True
-3.3999999999999915,83.0,2.1,5.8,40.8,0.0,3.7197231833910074,False,False,False,True,False
-3.700000000000003,64.2,1.5,0.2,18.0,0.0,0.0,False,False,False,False,True
-6.900000000000006,90.5,0.7,5.3,45.2,0.0,6.314878892733567,False,False,True,False,False
-0.5,79.9,1.5,5.9,24.4,0.0,1.0897959183673471,True,False,False,False,False
-1.5,71.2,5.1,4.2,26.8,0.0,0.0,False,False,False,True,False
1.2000000000000028,59.1,3.1,0.5,23.2,-0.2592592592592595,0.0,True,False,False,False,False
1.5,129.7,5.0,5.0,9.6,0.0,8.420082970444994,True,False,False,False,False
-5.799999999999997,81.5,2.7,4.3,24.4,0.0,0.7227622774902152,False,False,False,True,False
1.7000000000000028,96.0,4.7,0.1,42.0,0.0,1.0416666666666679,True,False,False,False,False
-2.700000000000003,63.4,3.0,3.4,49.2,-0.7513367486912443,0.0,False,False,True,False,False
-2.0,103.2,2.1,1.4,31.6,0.0,11.564625850340143,False,False,True,False,False
-1.5,121.6,0.8,0.4,30.0,0.0,15.629489792508934,True,False,False,False,False
-0.20000000000000284,80.1,3.4,1.7,8.4,0.0,4.781380130874481,False,False,True,False,False
0.20000000000000284,135.8,3.6,1.0,22.0,0.0,16.913580246913583,True,False,False,False,False
0.29999999999999716,80.0,1.2,0.7,24.4,0.0,0.0,False,False,False,False,False
-6.5,124.7,2.1,0.8,12.0,0.0,7.460433152852978,False,False,False,True,False
2.9000000000000057,77.3,5.1,0.4,39.2,0.0,0.0,True,False,False,False,False
-5.8999999999999915,124.8,2.0,1.2,32.0,0.0,17.18496484586263,False,False,False,False,True
-2.0999999999999943,83.7,3.0,0.7,15.2,0.0,0.0,False,False,True,False,False
-2.0,113.7,0.9,0.2,29.6,0.0,7.8650711064862975,False,True,False,False,False
-6.0,50.3,2.2,4.1,34.8,-5.669676563615958,0.0,False,False,False,False,True
2.5,82.2,3.4,1.1,7.6,0.0,0.0,True,False,False,False,False
-4.099999999999994,56.3,1.7,0.4,10.4,0.0,0.0,False,False,False,True,False
-4.300000000000004,58.6,3.3,3.2,26.8,-3.4004096987812105,0.0,False,False,True,False,False
-2.5,97.1,1.5,5.5,13.6,0.0,1.6165949398316926,False,True,False,False,False
-2.4000000000000057,139.6,4.6,0.3,38.8,0.0,11.712689020381326,False,False,False,True,False
-0.3999999999999915,74.9,1.6,0.9,36.8,0.0,2.8480071386079793,True,False,False,False,False
-1.5999999999999943,103.5,2.8,5.2,17.2,0.0,2.218934911242606,True,False,False,False,False
-2.8999999999999915,127.1,2.7,1.6,31.6,0.0,16.98044655833003,False,True,False,False,False
-5.099999999999994,76.3,2.3,5.1,12.0,0.0,3.3685306365258825,False,False,True,False,False
-1.3999999999999915,120.1,1.6,3.0,48.0,0.0,15.596268253109791,True,False,False,False,False
-1.9000000000000057,62.8,3.1,6.0,14.4,-3.8438820042474724,0.0,False,True,False,False,False
-1.5,138.5,1.2,1.9,26.8,0.0,7.956573468173708,True,False,False,False,False
2.0999999999999943,113.3,4.9,1.8,33.6,0.0,12.422380763641165,True,False,False,False,False
-2.5,82.1,0.9,5.4,21.2,0.0,0.0,False,False,True,False,False
-0.5999999999999943,83.0,5.1,0.5,11.2,0.0,1.1961873500820595,False,False,False,False,True
-0.5,88.6,4.1,2.4,22.0,0.0,0.0,False,False,True,False,False
-5.799999999999997,120.1,1.6,4.9,23.6,0.0,17.05034837715767,False,False,False,True,False
-4.799999999999997,129.1,1.6,0.5,25.2,0.0,10.388284312381785,False,False,False,True,False
2.200000000000003,72.5,5.2,4.9,22.0,0.0,0.0,True,False,False,False,False
-4.0,130.2,1.6,0.4,29.6,0.0,20.58663912328,False,False,True,False,False
-2.0,51.4,3.0,4.4,50.0,-3.957220461747397,0.0,False,False,False,True,False
-1.2999999999999972,109.5,2.4,5.5,3.2,0.0,10.349948347107436,True,False,False,False,False
1.7000000000000028,53.4,2.1,0.1,17.2,-0.02249134948096554,0.0,True,False,False,False,False
-0.5,73.3,4.2,0.7,21.2,0.0,0.0,False,False,True,False,False
1.2000000000000028,57.2,2.4,1.9,9.2,0.0,0.0,True,False,False,False,False
-3.3999999999999915,68.5,1.6,2.8,21.2,-1.375,0.0,False,False,True,False,False
-0.5,93.3,3.4,0.0,14.0,0.0,3.478984157992734,False,True,False,False,False
-0.3999999999999915,80.9,1.5,5.5,7.6,0.0,5.826093583295226,True,False,False,False,False
-1.2999999999999972,79.2,2.3,0.6,16.0,0.0,1.4626282201209513,False,False,True,False,False
-5.900000000000006,97.1,2.0,0.7,13.6,0.0,5.993648057710104,False,False,False,True,False
-0.7000000000000028,118.2,2.8,0.3,33.6,0.0,11.890234387191413,False,True,False,False,False
-10.100000000000009,145.3,0.9,1.8,12.4,0.0,25.873568852631223,False,False,False,True,False
-1.6000000000000085,122.2,0.7,0.5,16.4,0.0,8.850415512465375,False,True,False,False,False
-3.0,87.1,1.1,0.2,14.8,0.0,2.490215881833098,False,False,False,True,False
-0.6000000000000085,55.2,1.4,0.1,18.0,-1.0779573286201227,0.0,True,False,False,False,False
0.5,75.0,2.1,0.8,24.8,0.0,0.0,True,False,False,False,False
0.8000000000000114,86.2,2.9,3.5,7.6,0.0,0.0,False,True,False,False,False
-3.200000000000003,127.7,1.2,5.1,42.4,0.0,15.760956302467363,True,False,False,False,False
-0.5999999999999943,55.4,2.3,2.0,12.8,-2.3130021913805727,0.0,False,False,True,False,False
0.8000000000000114,58.9,5.3,0.3,45.6,-1.1027882797731579,0.0,False,True,False,False,False
-1.7000000000000028,50.8,1.4,1.6,20.0,-3.8162215285004066,0.0,False,True,False,False,False
-2.4000000000000057,152.5,4.3,0.3,18.8,0.0,21.549250633375053,False,False,False,True,False
-3.5,141.4,1.5,0.8,16.4,0.0,13.357204861111114,False,False,True,False,False
-1.0,122.9,3.9,4.6,14.8,0.0,17.525951557093435,False,False,True,False,False
-3.0,88.5,1.4,0.4,21.2,0.0,6.732941303022699,False,False,True,False,False
1.2999999999999972,64.0,2.0,2.1,9.6,0.0,0.0,True,False,False,False,False
0.7000000000000028,58.3,3.5,4.6,14.8,0.0,0.0,False,True,False,False,False
-0.19999999999998863,128.7,2.3,0.1,15.2,0.0,9.55126312115761,True,False,False,False,False
-0.5,88.4,1.9,0.4,32.0,0.0,3.2166682626320657,False,True,False,False,False
-3.299999999999997,89.8,1.7,4.1,35.6,0.0,0.0,False,False,True,False,False
-3.700000000000003,51.7,1.2,1.3,3.2,-0.39839291341339234,0.0,False,False,True,False,False
0.7999999999999972,61.7,2.1,4.1,32.0,0.0,0.0,True,False,False,False,False
0.20000000000000284,114.8,4.2,3.7,41.6,0.0,5.819619318639425,False,True,False,False,False
0.7999999999999972,82.1,2.0,0.4,21.6,0.0,0.0,True,False,False,False,False
2.299999999999997,106.1,4.6,0.2,39.6,0.0,2.0635649423528193,False,True,False,False,False
-1.2000000000000028,57.3,2.2,3.8,28.8,-0.41516222699154426,0.0,False,True,False,False,False
-7.099999999999994,143.6,3.8,0.8,42.0,0.0,32.52283287934625,False,False,False,True,False
-1.0999999999999943,69.2,2.4,0.8,32.0,-0.8487399244974974,0.0,False,False,False,False,True
1.0,61.8,2.6,2.0,3.6,0.0,0.0,False,True,False,False,False
-3.9000000000000057,92.1,2.0,0.3,45.6,0.0,1.6215747485258376,False,False,False,True,False
0.0,125.1,3.5,0.7,28.4,0.0,22.66803840877914,True,False,False,False,False
0.09999999999999432,64.9,3.5,0.2,48.8,-0.13761883205069836,0.0,True,False,False,False,False
-0.20000000000000284,136.3,5.0,1.7,14.0,0.0,22.72241868281924,False,True,False,False,False
-1.0,114.7,3.7,2.5,40.4,0.0,7.452467179719335,False,True,False,False,False
0.9000000000000057,83.0,4.8,0.7,24.8,0.0,1.4930256312043149,False,False,True,False,False
-6.200000000000003,73.4,2.7,2.0,29.6,-0.68835691232497,0.0,False,False,False,True,False
-5.0,93.5,2.6,1.6,54.0,0.0,1.4542779538252617,False,False,False,True,False
-10.700000000000003,137.6,1.5,0.2,21.6,0.0,26.78967970190824,False,False,False,True,False
-0.7999999999999972,89.0,1.4,0.7,6.8,0.0,1.0043827611395137,False,True,False,False,False
1.5,53.1,4.6,1.4,55.2,-3.1514047866805424,0.0,True,False,False,False,False
-2.299999999999997,78.0,0.7,4.3,47.6,0.0,2.9680160636810236,False,True,False,False,False
0.7000000000000028,122.9,2.9,0.9,24.8,0.0,6.667912082248964,True,False,False,False,False
0.7000000000000028,60.8,3.7,5.3,15.6,0.0,0.0,True,False,False,False,False
-1.5,67.0,0.9,0.3,41.6,0.0,0.0,False,True,False,False,False
-1.2999999999999972,83.3,4.7,3.9,14.0,0.0,1.8917871900826455,False,False,True,False,False
0.5,63.5,0.9,0.7,15.6,-1.6278563077904131,0.0,True,False,False,False,False
-3.0,139.7,1.5,1.1,22.4,0.0,14.525803531009508,False,True,False,False,False
-2.8999999999999915,55.7,2.7,1.9,53.6,-2.04796786389414,0.0,False,False,True,False,False
-1.0,60.8,0.9,0.7,19.6,-0.34478485472842024,0.0,False,False,False,True,False
-5.8999999999999915,107.1,0.3,3.4,41.6,0.0,16.31785039157439,False,False,False,False,True
-1.5,70.0,2.7,0.5,47.6,-2.474725853345845,0.0,False,True,False,False,False
-1.6999999999999957,58.0,2.9,0.5,53.2,0.0,0.0,False,False,False,True,False
-2.299999999999997,69.3,2.4,0.5,39.2,-0.8232323232323218,0.0,False,False,True,False,False
-3.200000000000003,53.9,1.1,1.6,8.0,-2.579631379962194,0.0,False,True,False,False,False
-0.5,110.6,4.9,0.2,24.0,0.0,8.759653246237903,False,False,False,True,False
-0.9000000000000057,69.5,1.5,1.3,24.4,0.0,0.0,False,True,False,False,False
-7.099999999999994,86.9,0.7,5.2,34.4,0.0,0.0,False,False,False,False,True
-1.5,60.1,2.2,4.2,16.8,-1.313348966227231,0.0,False,True,False,False,False
-1.5999999999999943,109.0,4.2,0.5,24.0,0.0,3.08626864902471,False,False,True,False,False
-1.2000000000000028,51.5,2.1,2.0,41.2,0.0,0.0,False,True,False,False,False
-5.8999999999999915,89.0,1.9,0.4,15.2,0.0,0.0,False,False,False,True,False
-3.5999999999999943,128.5,2.0,5.2,8.0,0.0,9.857855902777779,False,False,True,False,False
-6.5,96.2,1.5,6.0,28.4,0.0,3.1081081081081052,False,False,False,True,False
-0.7999999999999972,106.0,1.1,2.2,35.6,0.0,0.7225363391492223,True,False,False,False,False
0.0,81.2,2.3,2.9,38.8,0.0,0.0,False,True,False,False,False
1.3000000000000114,69.6,2.8,0.1,32.8,0.0,0.0,True,False,False,False,False
-0.29999999999999716,72.8,1.6,4.4,17.2,0.0,0.0,True,False,False,False,False
-2.0999999999999943,54.6,3.3,3.3,27.6,-1.6481481481481488,0.0,False,False,True,False,False
-5.5,104.7,1.6,4.3,26.8,0.0,2.534516765286,False,False,False,True,False
-0.20000000000000284,78.9,1.4,1.0,43.6,0.0,0.0,False,False,False,False,False
-3.4000000000000057,101.2,1.1,2.7,18.0,0.0,0.0,False,True,False,False,False
2.299999999999997,78.4,3.4,1.3,10.8,0.0,2.4500192570288206,True,False,False,False,False
-0.7999999999999972,54.2,1.6,2.5,15.2,-1.0025826446280988,0.0,False,True,False,False,False
-3.0,57.3,2.1,0.5,42.4,0.0,0.0,False,False,True,False,False
-0.6000000000000085,125.8,1.3,0.4,30.4,0.0,10.217379132723046,True,False,False,False,False
-2.6000000000000085,122.8,3.9,0.4,14.0,0.0,5.395287245365221,False,False,True,False,False
-4.799999999999997,146.7,1.7,3.5,26.8,0.0,21.825624820453882,False,True,False,False,False
-4.200000000000003,103.1,0.4,5.9,44.4,0.0,5.1241782322863365,False,False,True,False,False
1.0,56.9,2.5,4.4,27.2,-3.8384524208302206,0.0,True,False,False,False,False
-4.5,104.3,1.5,1.7,40.8,0.0,4.8264176842346025,False,False,False,True,False
-2.5,67.7,1.4,1.6,17.2,0.0,0.0,False,False,False,True,False
-2.0,156.3,4.0,2.2,32.4,0.0,12.192147531231413,False,False,False,True,False
1.6999999999999886,67.5,3.9,4.7,23.6,0.0,0.0,True,False,False,False,False
-1.0,97.8,3.9,2.0,47.2,0.0,8.44618857084231,False,True,False,False,False
-0.5999999999999943,70.3,1.5,4.4,31.2,0.0,0.0,True,False,False,False,False
-0.7999999999999972,60.1,2.5,3.7,18.8,0.0,0.0,True,False,False,False,False
-2.4000000000000057,111.0,0.9,1.2,30.4,0.0,4.493038580082899,False,False,True,False,False
-3.5,91.7,0.9,6.0,11.6,0.0,9.09428911362285,False,True,False,False,False
-8.400000000000006,54.7,1.7,5.2,14.8,-5.094451524360355,0.0,False,False,False,False,True
-0.9000000000000057,111.1,1.0,0.7,20.4,0.0,6.4339067451335445,True,False,False,False,False
-0.9000000000000057,61.4,3.2,2.6,22.4,0.0,0.0,False,False,True,False,False
-8.900000000000006,99.9,1.1,0.9,22.4,0.0,0.22663569101790415,False,False,False,False,True
-4.599999999999994,62.1,4.8,4.6,23.2,0.0,0.0,False,False,False,True,False
0.4000000000000057,103.0,2.3,5.0,17.6,0.0,0.0,True,False,False,False,False
-2.0,59.4,0.6,1.8,26.8,-2.553263174850331,0.0,False,True,False,False,False
-2.5999999999999943,63.6,4.3,4.2,20.0,-1.9443981674302364,0.0,False,False,False,True,False
-3.5,108.8,5.2,1.6,25.6,0.0,0.0,False,False,False,True,False
-4.900000000000006,123.6,1.3,4.2,16.0,0.0,7.840897013497717,False,False,True,False,False
-3.5999999999999943,111.4,4.5,5.0,27.6,0.0,18.515624999999993,False,False,False,True,False
-1.5999999999999943,85.8,3.3,2.1,34.8,0.0,2.6988636363636367,False,False,True,False,False
-0.4000000000000057,59.0,3.7,5.4,8.4,0.0,0.0,False,True,False,False,False
-2.3000000000000114,115.9,1.9,2.3,4.0,0.0,11.172404107237604,False,True,False,False,False
-3.0999999999999943,87.3,2.0,4.7,16.8,0.0,0.0,False,False,True,False,False
-2.0,160.3,1.1,3.5,22.0,0.0,14.677235711987343,True,False,False,False,False
1.7999999999999972,86.0,4.8,1.6,12.4,0.0,4.410758865975858,False,True,False,False,False
-3.200000000000003,93.5,1.8,0.4,24.0,0.0,7.736948986380035,False,False,False,True,False
-9.299999999999997,127.0,0.7,3.9,18.4,0.0,21.087966323123823,False,False,False,True,False
0.4000000000000057,92.7,1.7,0.7,27.2,0.0,1.509193857416566,True,False,False,False,False
-2.700000000000003,96.4,1.8,1.9,18.0,0.0,4.425231220048229,False,False,True,False,False
-4.799999999999997,68.3,2.5,4.3,48.0,-0.35248166648953116,0.0,False,False,True,False,False
-4.699999999999989,83.2,1.3,5.5,24.0,0.0,1.556864247183121,False,False,True,False,False
1.0,87.6,2.7,4.3,31.2,0.0,0.0,True,False,False,False,False
-0.5,107.5,2.6,0.2,18.8,0.0,3.859835163360092,True,False,False,False,False
-1.4000000000000057,73.0,1.1,5.1,6.4,0.0,0.0,False,False,True,False,False
-4.299999999999997,128.0,2.2,0.8,34.0,0.0,6.369473581021467,False,False,True,False,False
-4.599999999999994,111.4,2.3,4.5,18.8,0.0,5.858725761772856,False,False,True,False,False
-1.0,124.6,2.4,1.1,40.4,0.0,12.206246827316427,True,False,False,False,False
-1.7000000000000028,119.9,1.4,4.7,31.2,0.0,6.210953769262812,False,True,False,False,False
-4.8999999999999915,120.9,1.0,2.8,44.0,0.0,23.42973882390642,False,True,False,False,False
-7.599999999999994,78.0,1.0,4.9,28.0,0.0,0.1807851239669418,False,False,False,False,True
-2.3999999999999915,103.4,1.9,1.7,15.6,0.0,12.979797979797986,False,False,True,False,False
-2.700000000000003,104.3,4.5,1.1,18.8,0.0,1.337718744476149,False,False,True,False,False
-3.200000000000003,130.8,3.5,4.7,37.2,0.0,15.822695920851416,True,False,False,False,False
-0.20000000000000284,80.0,1.5,1.3,21.2,0.0,0.0,True,False,False,False,False
-2.5,78.6,3.3,5.2,10.8,0.0,0.0,False,False,True,False,False
-3.5,80.8,1.8,1.0,15.6,0.0,1.0847107438016543,False,False,False,True,False
-4.799999999999997,88.1,2.6,4.0,24.4,0.0,3.1209103386638546,False,False,False,False,True
1.0999999999999943,79.7,2.2,1.8,30.0,0.0,0.0,True,False,False,False,False
-2.0999999999999943,119.1,1.0,0.5,25.6,0.0,12.17112449673855,False,True,False,False,False
-3.5,68.1,1.9,1.3,48.8,0.0,0.0,False,False,False,True,False
-1.0,125.1,4.3,0.5,24.4,0.0,17.286371011357495,False,True,False,False,False
-1.8999999999999915,60.9,1.6,6.0,30.4,0.0,0.0,True,False,False,False,False
-6.200000000000003,61.2,2.3,1.8,22.0,0.0,0.0,False,False,False,True,False
2.200000000000003,86.5,3.8,1.0,28.4,0.0,0.0,True,False,False,False,False
-1.2999999999999972,129.1,1.7,3.9,42.8,0.0,9.30226378998831,True,False,False,False,False
2.0,93.5,4.4,0.2,34.8,0.0,0.0,True,False,False,False,False
-2.799999999999997,82.2,1.9,0.9,23.6,0.0,0.0,False,False,False,True,False
-1.1000000000000085,134.2,2.5,4.3,26.0,0.0,12.174515235457065,False,True,False,False,False
